14401,429,3,2,15
14418,2263,0,0,0
14430,2265,0,0,0
14473,1034,0,0,10
14474,798,1,2,14
14475,799,1,2,13
14496,1037,0,1,2
14497,3210,0,0,0
14510,2413,0,0,0
14511,2416,0,0,0
14580,1047,0,0,18
14620,3660,0,0,0
14621,3661,0,0,0
14634,2792,0,0,0
14635,1991,0,0,0
14644,2794,0,0,0
14702,65,3,4,18
14734,1205,0,1,3
14759,3243,0,0,0
14781,2374,0,0,0
14875,473,2,0,4
14882,81,2,1,3
14941,3258,0,0,0
14947,112,0,3,8
14956,3835,0,0,0
14958,1222,1,2,13
15056,3917,0,0,0
15112,2478,0,0,0
15153,1248,3,0,12
15155,1249,1,4,18
15157,3420,0,0,0
15244,3505,0,0,0
15245,1189,0,1,11
15246,3507,0,0,0
15247,3435,0,0,0
15249,659,0,0,18
15296,2202,0,0,0
15330,1267,3,2,13
15366,1199,1,2,13
15397,2642,0,0,0
15425,1845,0,0,0
15439,3952,0,0,0
15448,2148,0,0,0
15449,2149,0,0,0
15458,3521,0,0,0
15465,674,3,3,8
15479,2726,0,0,0
15516,2808,0,0,0
15533,3104,0,0,0
15559,187,2,4,19
15562,903,1,2,13
15578,3618,0,0,0
15579,3474,0,0,0
15607,11,4,4,2
15617,2241,0,0,0
15618,3044,0,0,0
15619,196,4,0,18
15625,911,1,1,11
15644,2176,0,0,0
15668,3551,0,0,0
15669,3556,0,0,0
15682,1958,0,0,0
15692,2322,0,0,0
15716,2259,0,0,0
15747,1388,3,4,19
15749,3634,0,0,0
15750,3708,0,0,0
15797,1965,0,0,0
15840,2409,0,0,0
15877,2917,0,0,0
15898,431,0,2,1
15904,2410,0,0,0
15905,2411,0,0,0
15923,45,3,4,19
15958,2419,0,0,0
16053,951,2,1,9
16075,521,2,2,13
16127,3740,0,0,0
16129,3741,0,0,0
16185,2511,0,0,0
16234,1212,0,1,2
16266,1218,0,4,18
16375,3763,0,0,0
16382,1227,0,4,2
16436,556,0,3,8
16442,3338,0,0,0
16474,125,2,2,13
16484,3770,0,0,0
16493,1306,3,2,13
16494,2973,0,0,0
16548,3920,0,0,0
16549,1313,2,0,16
16563,2118,0,0,0
16567,2119,0,0,0
16585,3424,0,0,0
16623,3361,0,0,0
16637,2132,0,0,0
16756,303,1,3,2
16763,2144,0,0,0
16819,175,3,3,13
16844,2301,0,0,0
16922,2245,0,0,0
16972,2757,0,0,0
16987,3707,0,0,0
17022,425,4,0,9
17042,2915,0,0,0
17105,372,1,2,13
17127,2352,0,0,0
17142,1057,0,0,18
17217,468,2,1,3
17347,1663,0,0,0
17439,2709,0,0,0
17475,157,3,2,7
17557,1920,0,0,0
17577,688,0,2,15
17829,3676,0,0,0
17991,3422,0,0,0
17996,3423,0,0,0
17997,719,0,4,19
18016,3426,0,0,0
18035,3287,0,0,0
18036,2558,0,0,0
18040,217,0,4,18
18043,2053,0,0,0
18053,2059,0,0,0
18054,724,3,3,13
18058,3502,0,0,0
18080,3506,0,0,0
18081,3360,0,0,0
18098,1833,0,0,0
18137,3,3,4,19
18140,5,2,4,19
18151,804,3,1,11
18189,3441,0,0,0
18278,234,0,3,8
18286,236,1,0,18
18287,237,3,2,1
18305,2146,0,0,0
18317,673,4,0,13
18350,315,0,0,18
18375,2154,0,0,0
18390,1285,0,1,2
18408,252,1,4,13
18452,3614,0,0,0
18453,1298,3,0,18
18456,3543,0,0,0
18457,1003,1,2,13
18458,694,0,0,9
18497,3040,0,0,0
18517,2313,0,0,0
18520,267,3,1,3
18521,195,0,4,19
18546,2247,0,0,0
18579,1880,0,0,0
18603,413,1,1,16
18616,416,1,2,1
18621,1888,0,0,0
18633,276,0,1,3
18634,278,3,2,9
18635,3056,0,0,0
18639,1381,0,4,6
18642,1457,0,0,18
18643,852,4,0,13
18680,2906,0,0,0
18681,1021,2,0,16
18704,350,1,2,15
18705,424,0,4,18
18714,3130,0,0,0
18715,2403,0,0,0
18727,3206,0,0,0
18735,3063,0,0,0
18741,2261,0,0,0
18742,38,3,0,18
18745,2262,0,0,0
18760,1463,1,0,9
18761,1390,1,2,13
18762,2266,0,0,0
18780,2269,0,0,0
18788,1100,4,3,12
18823,432,1,0,16
18828,2779,0,0,0
18829,361,2,3,8
18844,2412,0,0,0
18849,1541,0,0,0
18859,3219,0,0,0
18865,2418,0,0,0
18874,3584,0,0,0
18875,511,1,2,7
18907,518,0,2,7
18908,445,2,0,12
18909,2420,0,0,0
18910,3152,0,0,0
18934,378,4,4,19
18958,1556,0,0,0
18969,3590,0,0,0
18987,450,2,0,17
19004,2798,0,0,0
19028,381,1,2,9
19029,455,1,2,14
19035,1703,0,0,0
19036,3308,0,0,0
19048,64,3,3,8
19055,3098,0,0,0
19074,2942,0,0,0
19078,2875,0,0,0
19079,605,0,1,2
19080,609,0,1,5
19081,463,2,0,13
19092,1713,0,0,0
19093,1640,0,0,0
19094,467,2,2,15
19095,74,1,0,9
19103,3248,0,0,0
19110,2447,0,0,0
19137,2950,0,0,0
19146,3684,0,0,0
19147,3686,0,0,0
19148,612,3,0,16
19158,540,1,1,3
19161,3689,0,0,0
19165,471,0,2,15
19166,472,0,0,12
19216,2459,0,0,0
19230,1588,0,0,0
19231,118,3,2,13
19242,3690,0,0,0
19246,550,3,2,9
19268,3331,0,0,0
19288,3263,0,0,0
19289,487,4,2,14
19290,2463,0,0,0
19291,94,0,0,9
19311,122,4,2,13
19312,1593,0,0,0
19339,3846,0,0,0
19372,491,4,0,16
19397,3274,0,0,0
19398,2473,0,0,0
19399,499,1,2,4
19400,207,4,0,18
19409,135,1,2,15
19457,1180,4,3,6
19479,3364,0,0,0
19492,2066,0,0,0
19555,3469,0,0,0
19561,905,0,0,18
19609,922,0,0,18
19613,2186,0,0,0
19624,930,4,1,16
19649,947,2,2,13
19673,3730,0,0,0
19678,955,2,0,17
19688,528,1,2,13
19730,3683,0,0,0
19771,1237,0,4,19
19791,2550,0,0,0
19807,144,0,0,19
20021,901,2,1,11
20043,906,1,0,18
20051,3548,0,0,0
20068,334,0,2,7
20108,846,1,2,13
20137,928,3,0,18
20330,1208,3,0,16
20389,1224,1,4,19
20529,3366,0,0,0
20589,3370,0,0,0
20621,1785,0,0,0
20661,3102,0,0,0
20805,3062,0,0,0
20853,3726,0,0,0
20904,2363,0,0,0
20929,2944,0,0,0
21068,3836,0,0,0
21080,3769,0,0,0
21081,1085,1,0,17
21100,3405,0,0,0
21101,2534,0,0,0
21102,3197,0,0,0
21106,494,2,1,4
21147,1176,0,1,4
21187,3943,0,0,0
21193,3949,0,0,0
21247,1922,0,0,0
21290,3554,0,0,0
21351,1041,1,3,12
21428,1657,0,0,0
21467,2544,0,0,0
